OMSTenantId,outHasActiveO365,DeletedUserCnt,EnabledUsers,NumProvisionedDesktop,NumProvisionedMobile,AvgSpoDays,AvgDaysUsedPublisher,AvgDaysUsedAccess,AvgDaysUsedOneNote,AvgDaysUsedPpt,AvgDaysUsedWord,AvgDaysUsedExcel,AvgEmailDays,AvgDaysUsedSkype,AvgDaysEmailLinkedin,AvgDaysEmailTwitter,AvgDaysEmailFb,AvgDaysEmailApple,AvgDaysEmailAmazon,AvgDaysEmailPayPal,AvgDaysEmailDropBox,HasReadGmail,NumExternalEmailsRcvd,NCustomDomains,NumPaidSubscriptions,IsAtRiskGroup,TenureFirstPaid,O365SmbIsAutoRenew,O365SmbChannelType
7e2c9f8e-7320-4f1f-bb48-d6155fa754a5,1,0,1,4,0,0,0,0,0,0,8,11.33333333,27,0,0,0,0,0,0,0,0,1,57,1,1,0,14.96710526,0,Direct
00cda32c-71a2-4af8-be6c-14bb20ab8535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.651315789,1,Syndication
7e2ca8a3-dad0-458b-bd94-c9bc7a872d3f,1,0,1,4,0,0,0,0,0,2,5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30.78947368,1,Reseller
00cdb173-f2b8-4ee1-acf8-8318037e66c1,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24.63815789,1,Reseller
7e2cac64-9d19-45e4-9e6a-087cc77d6cd2,1,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.51315789,1,Direct
00cdc106-0c72-424d-93cc-bee595f25202,1,1,1,1,0,0,0,0,0,0,4,21,27,0,2,0,0,1,0,0,0,1,13,1,1,0,4.671052632,1,Syndication
7e2d5cd8-9fcc-4fb5-8c74-ab694f1b878d,1,0,1,2,0,0,0,0,0,0,8,11,18,0,0,0,0,0,0,0,0,1,3,1,2,0,40.69078947,1,Direct
00ce04fc-6678-4141-8e8b-1b2c63ade77b,1,0,1,2,21,5,0,0,0,0,1.5,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.09210526,0,Direct
7e2d7584-85d7-4369-a53d-10794bef80be,1,0,1,3,2,0,0,0,0,2,11.5,13.5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,47.40131579,1,Direct
00ce27fa-9d26-4d75-a631-725c72c412be,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,34.04605263,1,Syndication
7e2d93a8-f441-4bcb-b0a1-ca712624c32a,1,0,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,1,1,0,4.177631579,0,Direct
00cea1a4-4e12-4246-b2f9-52c359ed2458,1,1,1,3,2,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25.65789474,1,Direct
7e2e042c-9ea2-46af-b04b-6c25ac1c45df,1,0,1,2,0,0,0,5,0,0,3,1,28,0,0,0,0,2,0,0,0,1,7,1,1,0,3.684210526,1,Direct
00ceae53-2009-42c5-a17e-cb93d235ede6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.605263158,1,Syndication
7e2e2e17-3f43-4697-9e21-554c7959f971,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.03289474,1,Reseller
00cedf7d-6024-4264-b502-ba5cf732fefe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.881578947,1,Reseller
7e2e4637-7727-4b45-9b19-15f967f061c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13.28947368,1,Reseller
00cf1b9d-3b23-40ac-b56e-6b4635f0baed,1,0,1,1,0,0,0,0,0,0,2,0,28,0,0,0,0,11,0,0,0,0,0,1,2,0,50.23026316,1,Direct
7e2e66c1-a402-45b1-acc1-ba507fade8a3,1,0,1,2,0,0,0,0,0,0,8,21,19,0,0,0,0,4,0,0,0,0,0,1,2,0,15.26315789,1,Reseller
00cf2e1f-8f30-4bfc-a04e-dc8442c2b209,1,0,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.828947368,1,Direct
7e2e8a54-d662-4adf-b75a-34a82e33ded4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.171052632,1,Syndication
00cf89e3-c7b5-42aa-bb8a-e32d3a5b65c8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.697368421,1,Reseller
7e2eaa85-eb5d-4f12-8cd1-d41ba58313b0,1,0,1,3,4,0,0,0,0,1,10.5,7,24,0,0,0,0,0,0,0,2,1,53,1,2,0,24.375,1,Reseller
00cfa3dd-e515-454f-9a1f-5a88c13fb392,1,0,1,1,0,0,0,0,0,0,21,15,20,0,0,0,0,0,0,0,0,1,187,1,1,0,6.611842105,1,Reseller
7e2ec5e9-149f-4bba-96e9-82bfda60a16d,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.592105263,1,Direct
00d07699-8a46-464d-8b17-d69a27d09349,1,0,1,3,0,0,0,0,0,0.333333333,6.333333333,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.539473684,1,Reseller
7e2f1ed9-1082-49d2-ae64-9d803c6ae723,1,1,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,1,3,0,62.79605263,1,Direct
00d07f9e-60c0-4509-953c-06f8d874f091,1,0,1,3,5,0,0,0,0,0,4.666666667,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,41.21710526,1,Syndication
7e2f92c0-ee9d-4c45-9e3d-7ddafda4cd22,1,0,1,1,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.730263158,1,Direct
00d0871a-1890-46ce-89fa-1ef7017a194f,1,0,1,6,0,0,2.166666667,0,0,3.333333333,7.5,3.166666667,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.03289474,1,Direct
7e2feb55-3d41-4630-9c88-f003af01b9c2,1,0,1,1,0,6,1,0,9,0,5,8,25,0,0,0,0,0,0,0,0,1,51,1,1,1,8.815789474,1,Direct
00d0d954-067e-4d84-8feb-265181f3feeb,1,0,1,1,2,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,4.210526316,1,Syndication
7e301c5d-209f-4913-a75a-4b38fca08c42,1,0,1,1,0,0,0,0,0,6,15,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.21710526,1,Direct
00d0db10-07aa-40b1-b020-9b134541b16a,1,1,1,2,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,1,1,1,22.03947368,1,Direct
7e3022f0-f7af-49f8-b613-d2ef8885694d,1,0,1,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.664473684,1,Direct
00d12780-608a-41fe-8ed8-4c2316d33c98,1,0,1,4,0,0,0,0,0,0,7.666666667,17.33333333,0,0,0,0,0,0,0,0,0,0,0,0,3,1,47.43421053,1,Direct
7e303db3-114f-42ac-ae53-0226bc089a34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.355263158,1,Direct
00d1b0d3-649b-481b-8ea6-16f7fc390ccf,1,1,1,2,0,11,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,71,1,3,1,59.57236842,1,Reseller
7e305fdb-cc96-4aba-b441-32a0af44708c,1,0,1,1,0,0,0,0,0,0,22,14,27,0,13,0,0,0,0,0,3,1,80,1,1,0,7.532894737,1,Syndication
00d21c57-d8a1-4824-b2cb-13c000360da4,1,1,1,4,0,0,0,1,0,2,12,8,25,0,9,0,0,0,1,1,2,1,11,1,1,0,17.82894737,1,Direct
7e309737-7404-4422-8251-6e5c9d57bbc7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.57236842,1,Direct
00d27027-999b-4807-b212-cfe2d31c0685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.98684211,1,Syndication
7e314c4e-f3f1-4075-99df-7e468181a952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.230263158,1,Syndication
00d273bf-f8da-4d88-ab83-88801bde3266,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,27.76315789,1,Syndication
7e316f75-95d8-4c30-bdcc-f6a6a289c033,1,0,1,1,0,0,0,0,0,0,8,15,18,0,0,10,0,0,0,0,0,1,7,1,1,1,9.210526316,1,Reseller
00d2d5c0-35ee-4b64-a74d-2829f8fc6804,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13.88157895,1,Reseller
7e317317-4d48-4319-841f-51c5c0c46a3c,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,31.71052632,1,Syndication
00d39cd0-81b4-4f7c-87a4-2977b7d8aafb,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.57236842,1,Direct
7e3181ce-2ce8-475a-a697-35a660a63510,1,0,1,2,0,0,0,0,0,0,1.5,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37.86184211,1,Direct
00d42fab-6f41-426c-b4e6-2af75b95d9b3,1,0,1,1,0,0,0,0,1,5,7,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.697368421,1,Direct
7e31963e-5706-4685-92a7-354c230b01a7,1,1,1,3,0,0,0,0,0,1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.407894737,1,Direct
00d44f70-79c7-4833-9d08-71360a3b31a9,1,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.68421053,1,Direct
7e31a0f5-66c1-48e4-bdb3-3050ca4e865b,1,0,1,6,2,16,0,0,3.5,0,7.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.96052632,1,Direct
00d4512f-fb8d-4ae0-94aa-e0616eb3d666,1,0,1,2,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.625,0,Direct
7e31ed46-4691-4335-b5f4-e08d3bc6cb88,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.328947368,0,Direct
00d4b0ed-f200-41e6-82c5-498753db2512,1,0,1,2,1,5,1,0,0,0,3,1.5,23,0,5,0,0,0,0,0,1,1,27,2,2,0,7.203947368,1,Reseller
7e32237d-049a-4253-8ded-32ce1b62ada1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15.23026316,1,Reseller
00d4bc9b-a2e1-4a5c-b366-6b9df9f83669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.25,1,Reseller
7e3227ff-afb2-4716-ada5-1251b77e575e,1,0,1,1,0,0,0,0,0,6,19,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.04605263,1,Direct
00d52d04-daae-495d-a955-9a117e8254cd,1,1,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,2,0,1,51,1,1,1,11.74342105,1,Syndication
7e32618b-d817-4e1b-951e-3f27d2eae5e9,1,0,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.269736842,1,Direct
00d5a0fe-3486-4de7-a5fe-6a12ff23542a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11.90789474,1,Reseller
7e32a325-4f27-4b29-b761-168034230eba,1,0,1,1,0,0,0,0,0,2,15,18,4,0,0,0,0,0,0,0,0,0,2,0,2,0,14.53947368,1,Direct
00d5aa6f-bd56-4997-87cf-ab7467ea2e13,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,4.177631579,1,Direct
7e32b2d9-f700-4e48-96ec-be8130888d71,1,0,1,5,0,0,0,0,0,0.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.26973684,1,Direct
00d66291-1425-48d3-814c-0da4a4caa447,1,0,1,4,0,0,0,0,0,2.666666667,0.333333333,8,22,0,0,0,0,0,0,0,0,0,14,1,2,1,16.57894737,1,Direct
7e33957b-d9f5-49b5-9b1d-f8e39b5366ab,1,1,1,2,0,0,0,0,0,0,3,7.5,21,0,0,0,0,0,0,0,0,1,26,1,1,0,7.171052632,1,Syndication
00d69477-cbb0-4a3e-8629-c404ce5cf4f7,0,0,1,2,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.480263158,1,Reseller
7e33b50e-21b7-45e0-bf2a-0ce082da47ff,1,0,1,1,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,0,0,0,1,2,0,18.68421053,1,Syndication
00d698b2-f112-4f76-a5e1-d2f33629b1d2,1,0,1,1,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,33.22368421,1,Direct
7e341012-0199-443f-b155-79ca7cd7a79d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15.03289474,1,Reseller
00d6e1b6-d4ba-4102-ba9c-3c945cef06a9,1,0,1,4,1,0,0,0,0,0.5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.74342105,1,Direct
7e3426d6-517f-4e27-b635-d2c9c936a8ff,0,1,1,2,9,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,43.84868421,1,Direct
00d6fd66-83e5-4aab-81bc-bbe43d2b3b71,1,0,1,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26.11842105,1,Direct
7e344210-29f9-4e68-9b49-9b16134ce0bd,1,0,1,3,1,5,0,0,0,3,4.333333333,5.666666667,25,0,1,0,0,0,0,0,0,1,2,1,1,1,10.82236842,1,Reseller
00d71c85-d480-4783-8bf0-322f3633525e,1,1,1,2,0,0,0,0,0,12,11,9,16,0,0,0,0,0,0,0,0,0,0,2,1,0,17.46710526,1,Direct
7e34580a-378f-4a41-a83e-151ed8330775,1,0,1,1,0,0,0,0,0,1,15,11,25,0,12,13,4,0,0,0,0,1,110,1,2,0,18.48684211,1,Direct
00d74d55-477b-4371-b2a7-227424b40300,1,0,1,2,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,1,1,2,0,13.58552632,1,Reseller
7e349709-bafd-4827-96c5-af33e9ebb545,0,0,1,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12.69736842,1,Syndication
00d79618-f9b7-430b-9ea6-106df9be69df,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.684210526,1,Direct
7e34a26c-30c7-43d3-9ab9-cbf9d8988c0c,1,0,1,1,0,0,0,0,0,1,4,1,12,0,0,0,0,0,0,0,0,0,6,1,1,0,4.177631579,1,Reseller
00d798cd-36f4-455b-bc80-db673c966868,1,0,1,3,4,0,0,0,0,0,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,51.80921053,1,Direct
7e34d42d-7fd2-4ec3-9588-66a9dded2b8b,1,0,1,3,0,0,0,0,0,4.5,4.5,4,25,0,0,0,0,0,0,0,0,0,0,1,2,1,40.82236842,1,Direct
00d81cdd-3054-415e-ade4-1056dee69b9e,1,1,1,1,0,0,0,0,0,7,22,15,27,0,5,7,2,5,1,1,0,1,49,2,1,0,13.58552632,1,Direct
7e34ee93-84f8-43bc-80de-65711115a7e8,1,1,1,2,1,0,0,0,0,0,14,21,14,0,0,0,0,1,0,0,0,0,0,1,1,1,22.10526316,1,Direct
00d8f507-6caa-45f2-9077-0574adecf445,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.032894737,1,Direct
7e351191-bc74-4ef8-b518-66ab1b7b53be,1,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,4,1,2,1,25,1,Syndication
00d90a29-d81d-4783-8730-cee05cb3fd2f,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36.80921053,1,Direct
7e357963-c21a-4195-aa07-50c2ac0ba12a,1,0,1,1,0,17,2,0,0,0,3,24,15,0,0,0,0,0,0,0,0,1,8,1,1,0,4.605263158,1,Direct
00d924b5-61e7-438c-9b91-4a908967fb83,1,0,1,7,0,0,0,0,0.8,0,7,12.6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.059210526,1,Syndication
7e35af88-1e1c-4032-83c1-bdf70a49cccb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.81578947,1,Syndication
00d93e03-22c0-423b-a014-3c12941d3a51,1,0,1,2,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.592105263,1,Direct
7e370219-e884-4b4f-9f7e-4ec9a155c08e,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,30.26315789,1,Direct
00d9bcf4-11d2-4ad6-8a63-5ce227a5ba5c,1,1,1,2,0,2,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0,0,0,3,1,3,1,57.56578947,1,Direct
7e3704bf-5588-4373-8afb-2cd84e495570,1,0,1,3,1,0,0,0,0.333333333,0.333333333,6.666666667,3,28,0,5,0,5,4,17,4,2,1,7,1,2,0,49.93421053,1,Direct
00d9e894-00fe-47c4-91d0-cb126dcfd731,1,0,1,2,0,5,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,7.171052632,1,Reseller
7e371eec-d035-4da4-854d-9d59d35c40a7,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.348684211,1,Reseller
00da22a9-71a2-4a14-a685-70ed32377628,1,1,1,2,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31.25,1,Direct
7e3722e0-1e6e-49a2-bdbf-ed52da75cb14,1,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.875,1,Syndication
00da810d-fcee-4e60-861e-2eaf983790db,1,0,1,2,0,0,0,0,0,0,4,3.5,19,0,4,0,0,0,0,0,0,0,5,1,2,0,7.631578947,1,Reseller
7e376402-ef4c-4be9-9ef8-d5567f21802a,1,0,1,1,0,4,0,0,5,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.789473684,1,Direct
00da9810-62e3-4843-88ac-3bfca765ad92,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35.98684211,1,Reseller
7e378244-3672-478d-a948-0a73d617983a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.052631579,1,Direct
00dab462-84a5-4905-8ad9-30e945bd9d89,1,0,1,1,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.34210526,1,Reseller
7e37949b-2318-4f1f-8f03-27f9d9eec631,1,1,1,2,0,4,0,0,0,0,5,4,26,0,0,2,0,0,0,3,0,1,69,1,1,1,32.46710526,1,Direct
00dab4eb-97ac-430a-8f91-24ea6ecff210,1,0,1,1,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.11842105,1,Direct
7e37b5e9-205f-4285-9e07-a71e273e81d0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.94078947,1,Direct
00daeccf-9417-4c8d-9ed2-baefbbe6b62e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.51315789,1,Reseller
7e37cd1c-e370-46ef-982c-5944d06dfe72,1,0,1,2,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33.15789474,1,Direct
00db84f0-af1d-4f44-b306-592cef45f0b7,1,0,1,1,1,0,0,0,0,6,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.256578947,1,Direct
7e38373d-e1a4-41f2-8b90-b9be474ed987,1,1,1,2,1,0,0,0,0,8,25,22,28,0,0,0,0,0,0,0,0,0,0,1,3,0,46.28289474,1,Direct
00db905e-edb8-44f9-8491-b831e706cde5,1,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.75,1,Direct
7e385284-456e-466b-8cb5-c064fc77916d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.578947368,1,Syndication
00dbeac3-5c7a-4f51-b0c3-12073e7000bc,1,0,1,4,2,3,0,0,0,0,13.33333333,5.333333333,16,0,0,0,0,0,0,0,0,0,0,2,3,1,42.26973684,1,Direct
7e389150-c800-4d52-bee1-807461fb7d9b,1,1,1,2,0,0,13,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1,10.26315789,1,Syndication
00dbf87f-8492-48b9-b73a-882c8311c9c2,1,0,1,2,0,1,0,0,0,0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,48.09210526,1,Direct
7e39067b-e443-4afe-8c01-0631b6dbd3c7,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30.65789474,1,Direct
00dc0278-11d1-4d98-ab6b-cf3e2bf2190f,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.677631579,1,Reseller
7e39205a-25bc-437e-b3bd-8d3e7b771937,1,0,1,4,1,0,0,0,0,0,1.666666667,4.333333333,22,0,0,0,0,0,0,0,0,1,24,1,1,0,16.51315789,1,Direct
00dc20dc-c0dd-4382-9a67-09ee47ca8b7f,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.421052632,1,Reseller
7e3932f4-4de8-4702-ae4c-900147b5bda5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.13815789,1,Direct
00dc2da0-4dd2-4329-b82b-d2d7e7e9b1f1,1,0,1,2,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.42763158,1,Direct
7e394740-9d45-4e5b-8e7f-720ed32f576a,1,0,1,3,0,0,0,0,1,14,16,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.894736842,1,Direct
00dcc2a2-fca2-4edf-8dd7-4cc8c8c461d4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.572368421,1,Syndication
7e3958de-f430-4d93-be10-a479d5caa2b1,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.84868421,1,Direct
00dcfd25-f12d-4c7d-8556-16ea0416a9c9,1,0,1,4,0,6,0,0,0.75,1.5,2.75,3.25,10,0,0,0,0,0,0,0,0,0,0,1,1,0,16.08552632,1,Direct
7e396e33-f20d-46f1-9a48-c3c838e909c2,1,0,1,1,0,0,0,0,0,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.671052632,1,Direct
00dd542d-9772-416e-8bca-cd1f4d9b6c15,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.94736842,1,Direct
7e39cf3a-2461-41e5-a19f-4fbc396b3d3e,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.947368421,1,Direct
00dd7335-d1b9-4e5e-882a-a563e3969173,1,0,1,4,0,8,0,0,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,27.69736842,1,Direct
7e39ec57-97a0-49fa-8415-c7f6c9f01895,1,0,1,1,0,0,0,0,0,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.901315789,1,Direct
00dd87fc-3f6a-4df1-bac5-1d2d409e4594,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,22.13815789,1,Direct
7e39f071-61f7-47ea-a109-112a69401802,1,0,1,3,1,0,0,0,0,1.333333333,14.33333333,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,1,43.88157895,1,Direct
00ddbee9-2197-4a23-9330-2fb4401be67a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.89473684,1,Direct
7e3a199f-59dd-4033-8797-b70eb0437911,1,2,1,2,2,4,0,0,0,0,1.666666667,0.666666667,7,0,1,0,0,0,0,0,0,0,0,1,1,0,3.75,1,Direct
00ddc023-afc4-4534-a467-29a32bc6f6c7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.28947368,1,Direct
7e3a1b1d-8acd-4160-aa61-feeb68854a9c,1,0,1,1,1,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11.11842105,1,Reseller
00ddd7fb-ef52-4d63-ba0c-90332ec1ff63,1,0,1,2,1,14,0,0,0,0,2,13,14,0,0,0,0,0,0,0,0,1,4,1,3,1,56.48026316,1,Direct
7e3a5d28-878c-40ab-bea1-e328acf8defb,1,0,1,4,1,0,0,0,0,0,6.666666667,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.513157895,1,Direct
00ddd8f0-bcb7-4ce1-b9e7-53a1eed41cd4,1,0,1,4,0,0,0,0,0,0,11.33333333,5.666666667,21,0,0,0,0,2,0,0,0,1,11,1,1,0,17.26973684,1,Reseller
7e3a70ed-1768-4513-b272-58c79ae5f3c5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.828947368,1,Direct
00de2d53-1165-4777-9ab5-8aab122e8497,1,0,1,2,0,1,0,0,0,0,20.5,0.5,27,0,0,0,0,5,0,0,0,0,2,1,1,0,2.532894737,1,Reseller
7e3abf9e-91cf-41d6-9f51-c4bf4b90677a,1,1,1,2,1,11,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,1,4,1,2,0,36.64473684,1,Reseller
00de32be-23bd-47e4-9292-213f71d303db,1,2,1,5,4,0,0,0,0,2,6,11,3,0,0,0,0,0,0,0,0,0,0,3,3,0,38.61842105,1,Direct
7e3b28fd-de3a-4c1c-b76b-f54b3104cce6,1,1,1,1,1,5,0,0,0,5,19,6,27,0,5,0,0,0,0,0,0,1,42,2,3,0,32.99342105,1,Reseller
00de8029-bdc1-4ec0-941c-3b3d5069ba9f,1,0,1,2,1,5,0,2,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25.55921053,1,Direct
7e3b320a-17cd-4757-9182-5f55b4d47f79,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.60526316,1,Direct
