"ProbeID"	"GeneSymbol"	"CSD0906.1"	"CSD0906.2"	"CSD0906.109"	"CSD0906.110"	"CSD0906.111"	"CSD0906.115"	"CSD0906.116"	"CSD0906.119"	"CSD0906.14"	"CSD0906.18"	"CSD0906.23"	"CSD0906.25"	"CSD0906.26"	"CSD0906.29"	"CSD0906.30"	"CSD0906.33"	"CSD0906.34"	"CSD0906.35"	"CSD0906.39"	"CSD0906.42"	"CSD0906.44"	"CSD0906.45"	"CSD0906.47"	"CSD0906.48"	"CSD0906.49"	"CSD0906.54"	"CSD0906.55"	"CSD0906.56"	"CSD0906.60"	"CSD0906.70"	"CSD0906.73"	"CSD0906.78"	"CSD0906.80"	"CSD0906.82"	"CSD0906.83"	"CSD0906.88"	"CSD0906.90"	"CSD0906.94"	"CSD0906.96"	"CSD0906.98"	"CSD0906.3"	"CSD0906.4"	"CSD0906.5"	"CSD0906.6"	"CSD0906.7"	"CSD0906.8"	"CSD0906.9"	"CSD0906.10"	"CSD0906.100"	"CSD0906.101"	"CSD0906.103"	"CSD0906.105"	"CSD0906.106"	"CSD0906.108"	"CSD0906.11"	"CSD0906.112"	"CSD0906.12"	"CSD0906.120"	"CSD0906.52"	"CSD0906.57"	"CSD0906.58"	"CSD0906.62"	"CSD0906.64"	"CSD0906.65"	"CSD0906.68"	"CSD0906.69"	"CSD0906.71"	"CSD0906.75"	"CSD0906.76"	"CSD0906.77"	"CSD0906.79"	"CSD0906.84"	"CSD0906.85"	"CSD0906.86"	"CSD0906.87"	"CSD0906.91"	"CSD0906.92"	"CSD0906.93"	"CSD0906.95"	"CSD0906.97"	"CSD0906.102"	"CSD0906.104"	"CSD0906.107"	"CSD0906.113"	"CSD0906.114"	"CSD0906.117"	"CSD0906.118"	"CSD0906.13"	"CSD0906.15"	"CSD0906.16"	"CSD0906.17"	"CSD0906.19"	"CSD0906.20"	"CSD0906.21"	"CSD0906.22"	"CSD0906.24"	"CSD0906.27"	"CSD0906.28"	"CSD0906.31"	"CSD0906.32"	"CSD0906.36"	"CSD0906.37"	"CSD0906.38"	"CSD0906.40"	"CSD0906.41"	"CSD0906.43"	"CSD0906.46"	"CSD0906.50"	"CSD0906.51"	"CSD0906.53"	"CSD0906.59"	"CSD0906.61"	"CSD0906.63"	"CSD0906.66"	"CSD0906.67"	"CSD0906.72"	"CSD0906.74"	"CSD0906.81"	"CSD0906.89"	"CSD0906.99"
"11"	"1554199_at"	"PTPRO"	" 3.013991"	" 2.929057"	" 3.282381"	" 3.342804"	" 2.810843"	" 2.621829"	" 2.940138"	" 3.341621"	" 2.726284"	" 2.954664"	" 2.866528"	" 2.960076"	" 3.133563"	" 2.994738"	" 3.063986"	" 2.914403"	" 2.928575"	" 2.978848"	" 2.776554"	" 2.644544"	" 2.704357"	" 2.679534"	" 2.930894"	" 3.230945"	" 2.818613"	" 2.809770"	" 2.926085"	" 3.038993"	" 3.114672"	" 2.915381"	" 2.809440"	" 3.179806"	" 2.941714"	" 3.047001"	" 2.947796"	" 2.822174"	" 2.863401"	" 2.769584"	" 3.258275"	" 3.117626"	" 3.105807"	" 2.674325"	" 2.843800"	" 2.945494"	" 2.896785"	" 3.119999"	" 2.780131"	" 2.687443"	" 2.792352"	" 2.841184"	" 3.184347"	" 2.969440"	" 2.790771"	" 3.025118"	" 3.057917"	" 2.939414"	" 3.063592"	" 3.083934"	" 2.876432"	" 3.013754"	" 2.848548"	" 2.783372"	" 2.924756"	" 2.707498"	" 2.871502"	" 2.948863"	" 2.803707"	" 2.987390"	" 2.863519"	" 2.729383"	" 3.048274"	" 2.978623"	" 2.572552"	" 2.700143"	" 2.888356"	" 3.019571"	" 2.922958"	" 2.944477"	" 2.863999"	" 2.820055"	" 3.053539"	" 3.107156"	" 3.020034"	" 3.300822"	" 2.837139"	" 2.788892"	" 2.821675"	" 2.894187"	" 3.138603"	" 3.077036"	" 3.116832"	" 3.012088"	" 2.873843"	" 3.000343"	" 2.786161"	" 3.258681"	" 2.919769"	" 2.983728"	" 2.677473"	" 2.673267"	" 2.968783"	" 3.062837"	" 3.030950"	" 3.372180"	" 3.064227"	" 2.759900"	" 2.602747"	" 2.660538"	" 2.866383"	" 3.010147"	" 3.333929"	" 3.070393"	" 2.609650"	" 2.985814"	" 3.048814"	" 3.055989"	" 2.752883"	" 2.877071"	" 2.929746"	" 2.661615"
"12"	"1554241_at"	"COCH"	" 6.484940"	" 6.563416"	" 6.694034"	" 7.277087"	" 6.685398"	" 6.829445"	" 6.792180"	" 6.561256"	" 6.520671"	" 6.844274"	" 6.449213"	" 6.923880"	" 6.957202"	" 6.730887"	" 6.599637"	" 6.522688"	" 6.778703"	" 6.749025"	" 6.758407"	" 6.994899"	" 6.476024"	" 7.081125"	" 7.197066"	" 6.923666"	" 6.911701"	" 7.207289"	" 6.849191"	" 6.875627"	" 6.889871"	" 7.162491"	" 6.813334"	" 6.915199"	" 6.333509"	" 6.778994"	" 7.219554"	" 6.827841"	" 6.607730"	" 6.663792"	" 6.789293"	" 6.460871"	" 6.800832"	" 6.942858"	" 6.790769"	" 6.985601"	" 6.945349"	" 6.824809"	" 6.980577"	" 7.081293"	" 6.951636"	" 7.038241"	" 6.696487"	" 6.769794"	" 6.132411"	" 6.541408"	" 6.995645"	" 6.749819"	" 6.786275"	" 6.596087"	" 6.208929"	" 6.869562"	" 6.796080"	" 6.379743"	" 5.976509"	" 6.643384"	" 7.022766"	" 7.005079"	" 6.745318"	" 6.652252"	" 7.010094"	" 6.469904"	" 6.397814"	" 6.599251"	" 6.430644"	" 6.089067"	" 6.504169"	" 6.658137"	" 6.821900"	" 6.707172"	" 6.723874"	" 6.748656"	" 7.002088"	" 6.700874"	" 6.767784"	" 6.568130"	" 6.931669"	" 6.819081"	" 6.785165"	" 6.742632"	" 6.913984"	" 6.644837"	" 6.819221"	" 6.983111"	" 6.354894"	" 6.547947"	" 7.010831"	" 6.815338"	" 6.896277"	" 6.640788"	" 6.965391"	" 6.511367"	" 7.037062"	" 7.098445"	" 6.185031"	" 6.910081"	" 6.949885"	" 6.630170"	" 7.062799"	" 6.732420"	" 7.178862"	" 6.618988"	" 7.143655"	" 7.296910"	" 6.894120"	" 7.024662"	" 6.928275"	" 6.669310"	" 6.487086"	" 6.348795"	" 6.465848"	" 7.171897"
"13"	"1554242_a_at"	"COCH"	" 4.385162"	" 3.676158"	" 3.985568"	" 3.611077"	" 3.955836"	" 3.737329"	" 4.087214"	" 4.386411"	" 3.891303"	" 3.628496"	" 4.040766"	" 3.539684"	" 3.916526"	" 4.116110"	" 4.237443"	" 3.874405"	" 4.104366"	" 4.289319"	" 5.457090"	" 4.036812"	" 3.332103"	" 3.456282"	" 4.198186"	" 4.349866"	" 4.068043"	" 3.559742"	" 4.447220"	" 3.453533"	" 3.928566"	" 4.544092"	" 4.238419"	" 3.617937"	" 3.659166"	" 5.060766"	" 3.588883"	" 3.557321"	" 4.837564"	" 4.258851"	" 4.778319"	" 4.799911"	" 4.597760"	" 5.029678"	" 4.089561"	" 3.486736"	" 5.505437"	" 3.905537"	" 4.814243"	" 4.121358"	" 4.016907"	" 4.298645"	" 4.151386"	" 4.725898"	" 4.879752"	" 4.958738"	" 4.134477"	" 4.381912"	" 4.494065"	" 4.151062"	" 4.119335"	" 6.034799"	" 3.921504"	" 3.777239"	" 4.204407"	" 3.907031"	" 4.762368"	" 3.497884"	" 4.660009"	" 4.859391"	" 4.226818"	" 4.113287"	" 3.975273"	" 4.673890"	" 4.941297"	" 3.855380"	" 4.286528"	" 3.704643"	" 3.863225"	" 4.417385"	" 4.483417"	" 3.991192"	" 4.665714"	" 5.268652"	" 5.330787"	" 4.691740"	" 5.678060"	" 5.521299"	" 4.766722"	" 4.596206"	" 3.954379"	" 4.357043"	" 4.659499"	" 3.815044"	" 4.733567"	" 4.258234"	" 4.283759"	" 4.513418"	" 6.069071"	" 4.181295"	" 4.201472"	" 4.015573"	" 4.891907"	" 6.310985"	" 5.027210"	" 3.859532"	" 7.071613"	" 4.443489"	" 5.341498"	" 5.783098"	" 4.915194"	" 4.836702"	" 5.485145"	" 4.442336"	" 4.780643"	" 4.263458"	" 6.021701"	" 4.580880"	" 4.113026"	" 4.764602"	" 4.065551"	" 4.358095"
"14"	"1554778_at"	"PHLDB2"	" 2.503245"	" 2.582082"	" 2.253906"	" 2.433533"	" 2.385570"	" 2.510265"	" 2.481817"	" 2.491321"	" 2.471872"	" 2.472680"	" 2.420222"	" 2.427712"	" 2.243675"	" 2.525756"	" 2.529645"	" 2.217062"	" 2.497298"	" 2.594198"	" 2.707267"	" 2.503820"	" 2.408319"	" 2.429646"	" 2.398775"	" 2.391810"	" 2.461264"	" 2.481461"	" 2.703724"	" 2.507497"	" 2.526255"	" 2.406101"	" 2.259820"	" 2.394766"	" 2.456550"	" 2.373452"	" 2.360982"	" 2.383698"	" 2.454214"	" 2.249421"	" 2.588668"	" 2.321931"	" 2.407263"	" 2.375609"	" 2.694638"	" 2.310278"	" 2.557904"	" 2.475466"	" 2.416081"	" 2.423292"	" 2.550054"	" 2.467455"	" 2.382899"	" 2.449083"	" 2.281607"	" 2.663356"	" 2.368092"	" 2.550804"	" 2.398786"	" 2.554847"	" 2.373289"	" 2.406013"	" 2.400618"	" 2.446747"	" 2.453724"	" 2.496689"	" 2.557207"	" 2.513138"	" 2.453724"	" 2.433086"	" 2.432991"	" 2.450409"	" 2.610033"	" 2.377727"	" 2.478102"	" 2.489135"	" 2.368401"	" 2.433780"	" 2.312190"	" 2.227321"	" 2.560764"	" 2.375410"	" 2.439603"	" 2.432217"	" 2.478098"	" 2.448483"	" 2.366727"	" 2.402720"	" 2.551459"	" 2.599219"	" 2.622118"	" 2.379084"	" 2.504329"	" 2.481461"	" 2.576366"	" 2.401728"	" 2.506420"	" 2.438828"	" 2.331176"	" 2.289089"	" 2.503731"	" 2.410515"	" 2.416823"	" 2.428737"	" 2.450127"	" 2.449581"	" 2.413511"	" 2.319206"	" 2.616509"	" 2.354332"	" 2.521375"	" 2.381052"	" 2.397356"	" 2.755092"	" 2.500734"	" 2.767517"	" 2.413688"	" 2.308949"	" 2.521732"	" 2.340649"	" 2.325885"	" 2.465876"
"15"	"1554779_s_at"	"PHLDB2"	" 3.022509"	" 3.331563"	" 3.539647"	" 3.224387"	" 3.194420"	" 3.118423"	" 2.998925"	" 3.162766"	" 3.183881"	" 2.942314"	" 3.080436"	" 3.186632"	" 3.459188"	" 2.954473"	" 3.571800"	" 3.141285"	" 2.857145"	" 3.160397"	" 3.154038"	" 3.187561"	" 3.502992"	" 2.996547"	" 3.518442"	" 3.226236"	" 3.211273"	" 3.350589"	" 3.032131"	" 2.999093"	" 3.531271"	" 3.067090"	" 3.239556"	" 2.985948"	" 3.307843"	" 2.990316"	" 3.004595"	" 2.925268"	" 2.960615"	" 3.142648"	" 3.140514"	" 3.039710"	" 3.012844"	" 3.073843"	" 3.328140"	" 3.005902"	" 3.069981"	" 3.147031"	" 2.758983"	" 3.201756"	" 3.155447"	" 3.150509"	" 3.211614"	" 3.216600"	" 3.140900"	" 3.519784"	" 3.147662"	" 3.524245"	" 3.112633"	" 3.017135"	" 2.947562"	" 3.175146"	" 3.035952"	" 3.295098"	" 3.141577"	" 3.083626"	" 3.386916"	" 3.169280"	" 3.176767"	" 3.312228"	" 3.271081"	" 3.389499"	" 3.472954"	" 3.098350"	" 3.032529"	" 2.912232"	" 3.179950"	" 3.127897"	" 3.253353"	" 3.399212"	" 3.039972"	" 3.123580"	" 3.040570"	" 3.311746"	" 3.330995"	" 3.058257"	" 3.036332"	" 3.064541"	" 3.167138"	" 3.380552"	" 3.027248"	" 3.137857"	" 3.163784"	" 3.097207"	" 3.122549"	" 2.992336"	" 3.422559"	" 3.100693"	" 3.107996"	" 3.024784"	" 3.431932"	" 3.403702"	" 3.049658"	" 3.019822"	" 3.098527"	" 3.557263"	" 3.019800"	" 3.239520"	" 3.019773"	" 3.422093"	" 3.086025"	" 3.155164"	" 3.531068"	" 3.054051"	" 3.023557"	" 3.156158"	" 3.147662"	" 3.117321"	" 3.424456"	" 3.350477"	" 3.137821"	" 3.031284"
"16"	"1554833_at"	"MCTP2"	" 3.767340"	" 4.107738"	" 3.785346"	" 4.089429"	" 3.928140"	" 4.078176"	" 3.688502"	" 3.740818"	" 3.764508"	" 3.378569"	" 3.565885"	" 3.650492"	" 3.984380"	" 4.111766"	" 3.931405"	" 3.785528"	" 4.068060"	" 3.535503"	" 3.755356"	" 3.783564"	" 4.035774"	" 3.739480"	" 3.777237"	" 4.173830"	" 3.729003"	" 3.854737"	" 3.972943"	" 3.616385"	" 3.559461"	" 3.565948"	" 3.835211"	" 3.538071"	" 3.703493"	" 3.979529"	" 3.987033"	" 3.550676"	" 3.685758"	" 3.660064"	" 3.628208"	" 3.660740"	" 3.539077"	" 4.102633"	" 3.718339"	" 3.783539"	" 3.744847"	" 4.015575"	" 3.702940"	" 3.644032"	" 4.076341"	" 3.780091"	" 3.506618"	" 3.603174"	" 3.667580"	" 3.312649"	" 3.974092"	" 3.464102"	" 4.052059"	" 3.559378"	" 4.037300"	" 3.828689"	" 4.116597"	" 3.991111"	" 3.657028"	" 3.865816"	" 3.662506"	" 3.799765"	" 3.943731"	" 3.680286"	" 3.789084"	" 3.867079"	" 3.861226"	" 3.531401"	" 4.057482"	" 3.494778"	" 3.752325"	" 3.405718"	" 3.971891"	" 3.965594"	" 3.621665"	" 3.396764"	" 3.658423"	" 3.836527"	" 3.997116"	" 3.849572"	" 3.678789"	" 3.613282"	" 4.144615"	" 4.014792"	" 3.527135"	" 3.681844"	" 4.074662"	" 3.779028"	" 3.741770"	" 3.814006"	" 3.546399"	" 3.633896"	" 4.106122"	" 3.706338"	" 3.918044"	" 3.886244"	" 3.436926"	" 3.218962"	" 3.508793"	" 3.633230"	" 4.017638"	" 3.728868"	" 3.486642"	" 3.874844"	" 3.544138"	" 4.002819"	" 3.769413"	" 3.651515"	" 3.586338"	" 3.564655"	" 3.893100"	" 4.163038"	" 3.768413"	" 3.741127"	" 3.736350"	" 3.684041"
"17"	"1555486_a_at"	"PRR5L"	" 7.735947"	" 6.960101"	" 7.882067"	" 8.051603"	" 7.107333"	" 7.566210"	" 7.660826"	" 7.247559"	" 7.541573"	" 7.412765"	" 7.808307"	" 7.484686"	" 7.343459"	" 7.751453"	" 7.296621"	" 7.579025"	" 7.892285"	" 7.169062"	" 8.636485"	" 7.593219"	" 7.122682"	" 7.167146"	" 7.711293"	" 7.792432"	" 7.244422"	" 8.078524"	" 7.998305"	" 7.277298"	" 6.962105"	" 8.558410"	" 7.419131"	" 7.342225"	" 7.766099"	" 8.064305"	" 7.064237"	" 8.330572"	" 7.672520"	" 7.409845"	" 7.669202"	" 7.891834"	" 7.867566"	" 7.846832"	" 8.100983"	" 7.748046"	" 7.443064"	" 8.016333"	" 7.856844"	" 7.228610"	" 7.855393"	" 7.864326"	" 7.938857"	" 7.824068"	" 7.570702"	" 7.552066"	" 7.647264"	" 7.730909"	" 7.098792"	" 7.809605"	" 8.294827"	" 8.082307"	" 7.481990"	" 8.108053"	" 8.066392"	" 8.015216"	" 7.647399"	" 7.488835"	" 7.514173"	" 7.745889"	" 8.143417"	" 7.474636"	" 7.439169"	" 7.437306"	" 7.634497"	" 7.553855"	" 8.203737"	" 8.361239"	" 8.109471"	" 7.906140"	" 7.745962"	" 7.884028"	" 7.391957"	" 7.921346"	" 8.342417"	" 7.110680"	" 7.870978"	" 7.251931"	" 7.142488"	" 7.500601"	" 7.542103"	" 7.737190"	" 8.183676"	" 7.158153"	" 7.568153"	" 7.548444"	" 7.295311"	" 7.725627"	" 7.602645"	" 6.990518"	" 7.317363"	" 7.004443"	" 7.821067"	" 7.413315"	" 7.065548"	" 7.628860"	" 7.407230"	" 7.199305"	" 7.142833"	" 7.186679"	" 7.347687"	" 7.561286"	" 7.638936"	" 7.049733"	" 6.801561"	" 7.549488"	" 7.298015"	" 7.344125"	" 7.520476"	" 7.525763"	" 7.730578"	" 7.569056"
"18"	"1555520_at"	"PTCH1"	" 3.887370"	" 3.639876"	" 3.746470"	" 4.599538"	" 3.515291"	" 4.025467"	" 3.539039"	" 3.879750"	" 3.940467"	" 3.847167"	" 4.099840"	" 3.796299"	" 3.588810"	" 3.863530"	" 4.029855"	" 3.610646"	" 3.917630"	" 3.584765"	" 4.239707"	" 4.176996"	" 4.273976"	" 4.099599"	" 4.348338"	" 3.466707"	" 3.924312"	" 3.650643"	" 3.678551"	" 4.053767"	" 3.746884"	" 4.077448"	" 3.548800"	" 3.502418"	" 3.531304"	" 4.208555"	" 3.931020"	" 3.860404"	" 3.969593"	" 3.647582"	" 4.110121"	" 3.741675"	" 3.574952"	" 3.661908"	" 3.784603"	" 4.290387"	" 4.254113"	" 3.619857"	" 4.003416"	" 3.775872"	" 3.616306"	" 4.011254"	" 4.201485"	" 4.096529"	" 3.854402"	" 3.924191"	" 3.895812"	" 3.803845"	" 3.864372"	" 3.733025"	" 3.513245"	" 4.266689"	" 3.730794"	" 3.957233"	" 4.243607"	" 3.584732"	" 4.029281"	" 3.807840"	" 3.552709"	" 3.490692"	" 4.059811"	" 3.721629"	" 3.811113"	" 4.157258"	" 3.872401"	" 3.449520"	" 3.978509"	" 4.076692"	" 3.999592"	" 3.534430"	" 4.018819"	" 3.588108"	" 3.461503"	" 3.973720"	" 3.720271"	" 4.041458"	" 3.869859"	" 4.035505"	" 3.816796"	" 3.415891"	" 3.576066"	" 3.932858"	" 3.621127"	" 3.678757"	" 3.508587"	" 3.502851"	" 3.966610"	" 4.076577"	" 3.738642"	" 3.634210"	" 3.846904"	" 4.132630"	" 4.044434"	" 3.409777"	" 3.808284"	" 3.605312"	" 3.375443"	" 3.778715"	" 3.498377"	" 3.616312"	" 3.579657"	" 4.048178"	" 3.748172"	" 3.118736"	" 3.730200"	" 3.683398"	" 3.558526"	" 3.134675"	" 3.800740"	" 3.940261"	" 3.656706"	" 3.325569"
"19"	"1555962_at"	"B3GNT7"	" 6.563716"	" 7.248207"	" 6.256479"	" 6.856080"	" 7.955123"	" 6.600942"	" 6.421697"	" 6.154688"	" 7.297712"	" 7.033860"	" 6.955261"	" 6.839802"	" 6.849231"	" 8.692901"	" 6.068031"	" 6.797356"	" 7.852804"	" 6.998061"	" 7.883909"	" 6.780038"	" 6.846687"	" 7.400195"	" 7.048458"	" 6.581889"	" 6.825210"	" 6.912500"	" 7.879833"	" 6.576222"	" 6.556781"	" 7.004726"	" 6.892129"	" 6.310443"	" 7.067501"	" 7.131504"	" 6.774121"	" 6.186613"	" 7.175690"	" 7.373956"	" 6.633189"	" 7.548759"	" 6.334531"	" 6.905425"	" 8.501068"	" 7.172431"	" 7.563657"	" 6.994041"	" 7.392622"	" 6.528723"	" 7.283704"	" 7.050884"	" 6.550589"	" 6.975502"	" 7.026104"	" 6.099194"	" 7.810343"	" 8.054135"	" 8.052357"	" 7.683380"	" 6.966971"	" 6.860701"	" 7.614290"	" 7.896207"	" 8.488744"	" 6.813558"	" 6.886977"	" 8.087531"	" 6.718180"	" 6.897709"	" 7.826292"	" 6.398444"	" 6.631148"	" 7.185470"	" 6.767784"	" 7.258586"	" 7.832835"	" 7.001245"	" 7.301373"	" 5.947997"	" 6.337915"	" 7.488934"	" 6.333795"	" 7.340830"	" 7.600560"	" 6.940431"	" 7.477581"	" 6.937084"	" 7.622811"	" 6.680872"	" 7.006214"	" 6.344985"	" 6.328905"	" 6.763946"	" 6.540414"	" 6.301071"	" 6.923563"	" 6.104974"	" 7.013297"	" 6.307006"	" 6.554895"	" 6.752530"	" 6.528320"	" 6.572663"	" 6.882458"	" 7.152063"	" 7.320436"	" 6.019530"	" 6.388506"	" 6.114104"	" 6.024855"	" 7.356846"	" 7.029922"	" 6.692076"	" 7.038423"	" 6.250586"	" 6.651081"	" 6.986872"	" 6.874271"	" 6.025221"	" 7.204205"	" 6.714603"
"20"	"1555963_x_at"	"B3GNT7"	" 5.261318"	" 5.564896"	" 4.519172"	" 5.239959"	" 6.746307"	" 5.108370"	" 4.918843"	" 4.689061"	" 5.901149"	" 5.654522"	" 5.392491"	" 5.412334"	" 5.212117"	" 7.122168"	" 4.600476"	" 5.024369"	" 6.723810"	" 5.613937"	" 6.321830"	" 5.190788"	" 4.897693"	" 5.835681"	" 5.403862"	" 4.946772"	" 5.036403"	" 5.434728"	" 6.128722"	" 5.053001"	" 4.730189"	" 5.607982"	" 5.018611"	" 4.832347"	" 5.688746"	" 5.363190"	" 5.146319"	" 4.770115"	" 5.679150"	" 5.861056"	" 4.816784"	" 5.818751"	" 4.660173"	" 5.358646"	" 6.998681"	" 5.805627"	" 6.055831"	" 5.363712"	" 5.616496"	" 5.043452"	" 5.588147"	" 5.661921"	" 5.054198"	" 5.516664"	" 5.958740"	" 4.533031"	" 6.275872"	" 6.459668"	" 6.307769"	" 6.081506"	" 5.832557"	" 5.368652"	" 6.387095"	" 6.595743"	" 6.932877"	" 5.293642"	" 5.165831"	" 6.748192"	" 5.141266"	" 5.538234"	" 6.305002"	" 5.029044"	" 5.112304"	" 5.615213"	" 5.026090"	" 5.715206"	" 6.164574"	" 5.502162"	" 6.184782"	" 4.351502"	" 4.928801"	" 6.060424"	" 4.551834"	" 5.759944"	" 6.115022"	" 5.537782"	" 5.640014"	" 5.147708"	" 6.248303"	" 4.174145"	" 5.389381"	" 4.765045"	" 4.844265"	" 5.056490"	" 4.594354"	" 4.391469"	" 5.514958"	" 4.698607"	" 5.411926"	" 4.695151"	" 4.843708"	" 5.360619"	" 5.232079"	" 5.183178"	" 5.503420"	" 5.540273"	" 5.658221"	" 4.118060"	" 4.719744"	" 4.356486"	" 4.684997"	" 5.508960"	" 5.371426"	" 5.235502"	" 5.425936"	" 4.762475"	" 5.013832"	" 5.136376"	" 5.257912"	" 4.680723"	" 5.557973"	" 5.093873"
"21"	"1556831_at"	"DYNC1H1"	" 5.339383"	" 5.591453"	" 5.246335"	" 5.199171"	" 5.425518"	" 5.587738"	" 5.347590"	" 5.324800"	" 5.472430"	" 5.467861"	" 5.839924"	" 5.691862"	" 5.861961"	" 5.335116"	" 5.247090"	" 5.370866"	" 5.494019"	" 5.134291"	" 5.296854"	" 5.361919"	" 5.764082"	" 5.786385"	" 5.877215"	" 5.444359"	" 5.385330"	" 5.406047"	" 5.371138"	" 5.329697"	" 5.577097"	" 5.357592"	" 5.152249"	" 5.236912"	" 5.226838"	" 5.306566"	" 5.252494"	" 5.408816"	" 5.366675"	" 5.504082"	" 5.265154"	" 5.133497"	" 5.666675"	" 5.859526"	" 5.296362"	" 5.638147"	" 5.414325"	" 5.301061"	" 5.321176"	" 5.379555"	" 5.334144"	" 5.175676"	" 5.394316"	" 5.274480"	" 5.578240"	" 5.443041"	" 5.577937"	" 5.578250"	" 5.337457"	" 5.433124"	" 5.712783"	" 5.245980"	" 5.556017"	" 5.341449"	" 5.097339"	" 5.368882"	" 5.582036"	" 5.392866"	" 5.184989"	" 5.387673"	" 5.242141"	" 5.147320"	" 5.571316"	" 5.054029"	" 5.306603"	" 5.116817"	" 5.385023"	" 5.559923"	" 5.557938"	" 5.524787"	" 5.275675"	" 5.268346"	" 5.298530"	" 5.361090"	" 5.331187"	" 5.591289"	" 5.490152"	" 5.689000"	" 5.165813"	" 5.280262"	" 5.343172"	" 5.565135"	" 5.629988"	" 5.201399"	" 5.470483"	" 5.305614"	" 5.609296"	" 5.480462"	" 5.019083"	" 5.649071"	" 5.444002"	" 5.393227"	" 5.167123"	" 5.178624"	" 5.134548"	" 5.422679"	" 5.405345"	" 5.552316"	" 5.450803"	" 4.917508"	" 5.147025"	" 5.234096"	" 5.380184"	" 5.038971"	" 5.407370"	" 5.209739"	" 5.331288"	" 5.308818"	" 5.210556"	" 5.283098"	" 5.487201"	" 5.282677"
"22"	"1557578_at"	"PHLDB2"	" 3.201865"	" 2.925164"	" 3.028326"	" 3.195099"	" 3.017698"	" 3.132650"	" 3.179507"	" 3.098016"	" 3.090331"	" 3.146721"	" 3.287471"	" 3.207890"	" 3.343903"	" 3.073638"	" 3.102082"	" 3.224406"	" 3.254899"	" 3.238792"	" 3.396058"	" 3.256053"	" 3.543428"	" 3.211427"	" 3.251022"	" 3.227261"	" 3.005102"	" 3.329267"	" 3.177921"	" 3.155894"	" 3.111190"	" 3.234918"	" 3.149789"	" 3.086426"	" 3.146721"	" 3.169699"	" 3.122438"	" 3.279242"	" 3.187925"	" 3.196046"	" 3.211081"	" 3.087420"	" 3.421710"	" 3.297440"	" 3.364361"	" 3.520955"	" 3.246566"	" 3.094059"	" 3.093912"	" 3.079906"	" 3.326684"	" 3.146086"	" 3.262569"	" 3.051505"	" 3.184166"	" 3.186713"	" 3.205057"	" 3.232816"	" 3.152860"	" 3.348860"	" 3.360922"	" 3.108138"	" 3.180611"	" 3.404385"	" 3.043977"	" 3.140315"	" 3.244951"	" 3.142379"	" 3.388000"	" 3.303507"	" 3.240822"	" 3.157172"	" 3.185427"	" 3.027592"	" 3.206504"	" 3.153415"	" 3.201953"	" 3.337017"	" 3.223165"	" 3.139988"	" 3.172253"	" 3.014662"	" 3.246758"	" 3.001215"	" 3.247562"	" 3.225364"	" 3.087674"	" 3.076830"	" 3.248773"	" 2.917418"	" 3.103989"	" 3.247590"	" 3.111024"	" 3.441770"	" 3.099309"	" 3.102538"	" 3.216201"	" 3.201122"	" 3.071271"	" 3.103568"	" 3.284187"	" 3.065664"	" 3.317151"	" 3.214450"	" 2.871106"	" 3.341142"	" 2.971802"	" 3.031456"	" 3.207016"	" 3.253584"	" 3.303928"	" 3.125045"	" 3.242745"	" 3.030023"	" 3.107527"	" 3.179000"	" 3.063268"	" 3.168815"	" 3.103921"	" 3.029005"	" 3.391205"	" 3.279674"
"23"	"1557763_at"	"LPAR6"	" 3.056973"	" 3.048843"	" 3.062618"	" 3.135205"	" 2.953268"	" 2.977214"	" 3.159043"	" 3.218015"	" 3.138401"	" 3.025662"	" 2.895881"	" 3.194749"	" 3.070622"	" 3.026633"	" 3.028210"	" 2.957236"	" 2.817676"	" 2.953956"	" 3.220256"	" 3.077107"	" 2.916522"	" 3.032810"	" 2.865264"	" 3.283289"	" 3.150369"	" 2.844992"	" 2.947464"	" 2.933835"	" 2.993476"	" 3.258704"	" 3.093479"	" 3.025829"	" 3.007519"	" 2.961300"	" 2.759567"	" 3.204113"	" 3.145754"	" 3.349873"	" 3.064691"	" 3.141756"	" 2.963133"	" 2.827671"	" 3.201881"	" 2.999149"	" 3.045516"	" 2.919374"	" 3.250048"	" 2.990989"	" 2.999185"	" 2.867319"	" 3.105674"	" 3.083393"	" 3.440475"	" 3.002751"	" 3.201457"	" 3.056246"	" 3.244992"	" 3.023542"	" 3.021789"	" 3.058927"	" 2.957236"	" 2.914187"	" 3.130277"	" 3.154547"	" 3.014710"	" 2.994406"	" 3.283689"	" 3.195580"	" 3.088727"	" 3.094723"	" 3.209421"	" 2.868557"	" 3.040079"	" 2.890770"	" 3.062131"	" 3.230169"	" 3.109443"	" 3.308981"	" 2.984902"	" 3.241449"	" 2.903249"	" 3.053750"	" 3.306357"	" 3.029832"	" 2.933003"	" 3.192179"	" 2.960928"	" 3.190789"	" 3.361482"	" 3.132392"	" 3.048066"	" 3.032703"	" 3.307709"	" 3.066195"	" 3.074155"	" 2.957785"	" 3.001950"	" 3.053708"	" 3.116399"	" 3.042622"	" 2.947373"	" 2.912600"	" 2.857512"	" 2.981024"	" 2.901336"	" 3.055818"	" 3.092153"	" 2.981629"	" 2.845273"	" 3.101787"	" 3.302253"	" 3.060103"	" 2.967841"	" 2.872724"	" 3.004344"	" 2.925734"	" 3.390522"	" 2.942748"	" 3.184590"	" 2.880468"
